單詞,TF,DF
兒童,233,105
世代,233,162
關島,232,196
知事,232,96
的水,232,193
為例,232,219
月營,232,139
島嶼,232,138
將與,232,214
品進,232,155
但他,232,216
不得,232,203
關心,231,185
鋼筋,231,59
花蓮,231,76
父親,231,132
演講,231,151
洲股,231,183
新增,231,173
整個,231,212
強勁,231,200
高齡,230,123
這場,230,195
走高,230,194
蓮舫,230,41
聯邦,230,177
程中,230,197
確實,230,207
的食,230,158
月中,230,205
斯特,230,205
彈道,230,126
對手,230,206
園區,230,126
反而,230,201
到了,230,202
的兩,229,196
現有,229,195
很難,229,199
說法,228,204
親自,228,206
終於,228,188
等人,228,207
國籍,228,133
創意,228,153
共和,228,168
之際,228,210
並在,228,221
集中,227,191
的權,227,176
照顧,227,131
業發,227,176
是由,227,213
整理,227,186
就能,227,192
將由,227,199
信用,227,133
也表,227,218
並沒,227,206
致力,226,204
的選,226,191
的信,226,180
檢驗,226,137
本與,226,202
文件,226,135
延後,226,150
市府,226,103
地點,226,189
單一,226,167
個基,226,171
主動,226,193
進步,225,170
通知,225,179
豐田,225,100
議會,225,121
航點,225,107
照片,225,140
廣告,225,115
在此,225,208
全部,225,203
停止,225,182
賠償,224,99
群創,224,106
統的,224,185
理的,224,210
演說,224,135
海峽,224,115
學家,224,155
及國,224,207
動產,224,119
創辦,224,180
兩人,224,149
一致,224,186
部會,223,168
組合,223,170
立的,223,204
的利,223,197
的內,223,187
界的,223,200
檢測,223,97
思考,223,181
定性,223,192
增強,223,134
回答,223,140
量產,222,135
農產,222,92
輸台,222,122
的動,222,194
廣播,222,161
年期,222,138
平盤,222,148
小型,222,162
龐大,221,197
的表,221,194
的特,221,200
正義,221,120
會與,221,201
數上,221,152
拉斯,221,199
恐怖,221,126
強生,221,64
尺寸,221,120
今晚,221,163
二次,221,179
還可,220,186
會是,220,206
是個,220,192
於中,220,200
成熟,220,172
工會,220,69
實力,220,180
電機,219,142
約有,219,195
已在,219,206
宣傳,219,157
地產,219,126
出爐,219,196
也因,219,201
不論,219,204
一點,219,194
一場,219,188
關的,218,196
長李,218,203
的報,218,194
時起,218,205
日期,218,178
日媒,218,179
廠的,218,181
帶領,218,191
博物,218,97
助於,218,205
關卡,217,179
部海,217,82
身為,217,187
續發,217,185
精靈,217,78
為中,217,195
有望,217,182
效益,217,182
國是,217,174
即可,217,188
住宅,217,121
移動,216,170
歐派,216,106
會對,216,194
是很,216,199
日以,216,187
斯坦,216,201
向日,216,167
公海,216,104
兩天,216,195
但因,216,205
部署,215,116
議的,215,188
衝突,215,161
社群,215,140
的觀,215,181
權重,215,53
景點,215,143
掛牌,215,143
外長,215,82
在的,215,193
台新,215,99
台大,215,112
可達,215,174
升高,215,188
開會,214,181
與其,214,195
的首,214,193
的會,214,194
的夏,214,163
的出,214,179
故事,214,140
居民,214,141
家人,214,167
國及,214,201
各項,214,188
黨的,213,156
運作,213,173
近來,213,195
負擔,213,164
計算,213,167
萬日,213,130
空服,213,69
的態,213,185
治療,213,94
客來,213,114
友達,213,87
參議,213,130
策會,212,143
石油,212,121
的設,212,156
無論,212,190
更大,212,192
擴張,212,162
年上,212,168
官網,212,174
充滿,212,181
元起,212,93
也都,212,203
風格,211,144
說是,211,200
訪日,211,134
的財,211,178
的文,211,173
現象,211,175
核子,211,105
本週,211,153
新光,211,67
推升,211,185
利亞,211,137
一的,211,194
青年,210,108
都能,210,193
進軍,210,160
購案,210,127
決心,210,166
毛利,210,124
已成,210,199
對這,210,194
國海,210,135
國對,210,185
參考,210,181
升破,210,149
區間,210,168
克蘭,210,189
食安,209,130
週年,209,124
讓台,209,173
粉絲,209,117
的能,209,169
的法,209,150
的手,209,183
的強,209,183
現代,209,164
捷運,209,70
各界,209,170
務部,209,134
陣風,208,55
處於,208,198
標的,208,178
月份,208,133
日表,208,200
新任,208,162
接單,208,89
及東,208,144
光電,208,113
不用,208,176
首席,207,191
談話,207,181
要在,207,201
製程,207,114
為這,207,195
漲勢,207,171
本在,207,182
數字,207,164
想要,207,174
國等,207,198
半島,207,143
典禮,207,149
飛航,206,109
進展,206,166
本公,206,160
雲端,205,108
關稅,205,102
能不,205,187
的規,205,189
產值,205,112
理由,205,166
無人,205,96
本土,205,141
客人,205,131
友好,205,153
動化,205,109
價位,205,156
羅馬,204,190
直到,204,187
的說,204,178
的競,204,176
留意,204,149
溫泉,204,61
愛的,204,171
家公,204,172
充分,204,183
今後,204,157
中有,204,190
一部,204,181
長高,203,171
的研,203,151
日內,203,188
新北,203,120
提前,203,145
對英,203,150
大陣,203,56
多少,203,158
國有,203,179
南向,203,106
升級,203,152
前進,203,174
出版,203,95
再加,203,181
公會,203,127
享受,203,177
不願,203,190
雪梨,202,191
關於,202,173
貸款,202,123
能否,202,189
經費,202,113
精采,202,201
的同,202,180
明市,202,181
往日,202,180
周年,202,130
以前,202,178
電動,201,100
陣營,201,126
辦事,201,110
興建,201,138
相比,201,176
率高,201,186
幾個,201,184
年多,201,169
品輸,201,109
個股,201,140
一切,201,169
震災,200,127
震度,200,71
進場,200,164
行總,200,152
藉此,200,188
綠能,200,93
的總,200,177
男子,200,98
洲的,200,165
母親,200,117
本和,200,187
攝氏,200,193
他指,200,189
較大,199,178
走向,199,182
販售,199,155
股的,199,165
而不,199,185
百萬,199,161
柏林,199,183
數的,199,179
島的,199,146
專訪,199,141
國立,199,136
台商,199,106
受傷,199,147
及中,199,179
公斤,199,91
代的,199,164
面積,198,143
還沒,198,181
融資,198,134
是對,198,191
憲法,198,101
對抗,198,175
將可,198,175
多家,198,184
在高,198,169
史上,198,174
原先,198,178
中文,198,146
不應,198,171
不容,198,179
一種,198,163
一段,198,182
關切,197,166
近的,197,183
記憶,197,104
生命,197,154
我方,197,103
情緒,197,152
復甦,197,163
年齡,197,119
實體,197,131
也提,197,194
里約,196,182
那麼,196,163
才是,196,176
情報,196,106
巴西,196,119
基於,196,177
值的,196,170
也讓,196,181
一時,196,151
身分,195,173
調漲,195,81
薪資,195,99
的英,195,153
的比,195,168
特殊,195,164
為美,195,173
大馬,195,70
報酬,195,130
五年,195,169
中表,195,170
首先,194,186
部的,194,186
辦人,194,166
缺乏,194,167
第四,194,167
的部,194,181
的品,194,157
爆發,194,174
激烈,194,179
演習,194,66
演出,194,98
持平,194,154
投顧,194,115
姆斯,194,177
商的,194,174
和中,194,169
同業,194,151
力將,194,81
一半,194,157
面上,193,161
開賣,193,131
遭到,193,166
轉為,193,160
經常,193,157
策的,193,169
短暫,193,120
眾議,193,121
的空,193,175
的相,193,179
的好,193,181
此舉,193,174
月下,193,164
會會,193,160
新產,193,153
捕魚,193,101
小組,193,142
對國,193,160
天開,193,189
名單,193,137
北美,193,117
雜誌,192,111
跌破,192,151
的歷,192,160
的對,192,162
每噸,192,29
服員,192,69
屏東,192,122
富邦,192,105
國銀,192,83
人不,192,178
中最,192,180
食物,191,108
貿協,191,84
語言,191,132
良好,191,165
的開,191,165
的業,191,160
的家,191,158
生態,191,130
新品,191,129
天舉,191,184
大戰,191,140
在海,191,168
在公,191,165
和國,191,152
到一,191,171
出任,191,142
位置,191,163
人權,191,106
並將,191,181
限定,190,133
部今,190,178
象徵,190,154
職業,190,102
的歐,190,150
擔憂,190,168
援助,190,135
拒絕,190,157
彼此,190,157
延伸,190,170
屆時,190,179
即期,190,173
一同,190,170
阿嬤,189,31
計師,189,103
相同,189,169
流入,189,111
民族,189,93
條約,189,127
月初,189,173
會讓,189,180
挹注,189,166
實驗,189,124
孩子,189,115
困境,189,144
合約,189,125
合理,189,154
口的,189,158
動物,189,88
動向,189,161
動力,189,146
仍在,189,180
訴求,188,141
要讓,188,171
而非,188,168
節能,188,77
稍早,188,172
的服,188,141
的就,188,175
權證,188,25
本身,188,175
市今,188,176
介紹,188,159
題上,187,145
間價,187,108
追求,187,153
走貶,187,159
論是,187,176
股利,187,97
經典,187,141
的三,187,176
現任,187,158
權的,187,166
對北,187,121
大約,187,171
前總,187,148
元開,187,172
但也,187,176
但不,187,182
黨黨,186,126
長王,186,175
適用,186,136
讓他,186,158
詳見,186,186
觀望,186,157
用者,186,116
河內,186,174
永續,186,108
氣氛,186,170
案的,186,158
會將,186,176
暫停,186,122
日發,186,169
年會,186,140
已達,186,173
工的,186,145
將進,186,178
天宣,186,181
在當,186,175
公民,186,121
以為,186,166
不佳,186,173
上網,186,94
鏡頭,185,84
過的,185,170
路上,185,154
線的,185,151
簽訂,185,137
的實,185,174
期內,185,156
普在,185,151
日下,185,173
導入,185,128
大眾,185,149
場對,185,165
在沖,185,121
參訪,185,121
元高,185,139
傷害,185,156
來首,185,170
以日,185,175
三井,185,74
長張,184,166
鐵道,184,49
農曆,184,139
的股,184,170
的聲,184,158
的創,184,143
洲聯,184,165
本等,184,174
未能,184,163
數收,184,112
往來,184,153
國企,184,135
各方,184,155
利多,184,148
人說,184,168
上班,184,116
迄今,183,166
的亞,183,165
日產,183,85
微軟,183,51
形象,183,132
在外,183,167
務省,183,114
出售,183,123
出一,183,172
做好,183,159
來不,183,172
限量,182,123
腳步,182,170
福利,182,134
短線,182,129
曾在,182,168
旅展,182,48
收到,182,151
推薦,182,109
捍衛,182,129
或許,182,158
國將,182,164
員的,182,161
協調,182,147
列車,182,70
做的,182,162
任總,182,145
上一,182,169
點的,181,172
的角,181,161
的女,181,135
放在,181,162
後市,181,153
將來,181,168
國產,181,97
別為,181,165
再創,181,150
下台,181,148
豐興,180,51
能發,180,134
稱為,180,156
的進,180,157
的理,180,160
狀態,180,161
滿足,180,157
業生,180,123
月升,180,133
會發,180,172
會不,180,162
暫時,180,155
是這,180,163
搶攻,180,147
在野,180,127
冠軍,180,121
優質,180,142
人表,180,163
造的,179,158
認識,179,144
能讓,179,172
聖地,179,171
涵蓋,179,165
慶祝,179,138
式的,179,159
對大,179,135
多國,179,157
在第,179,161
到底,179,157
仍是,179,168
下去,179,159
運輸,178,127
特定,178,149
最受,178,145
就要,178,156
定脫,178,147
印象,178,145
供給,178,150
以後,178,160
世紀,178,134
韓的,177,138
開航,177,90
重的,177,164
試射,177,72
行車,177,82
的銷,177,130
有日,177,165
時說,177,171
攀升,177,155
就不,177,163
將增,177,118
天然,177,116
仍然,177,160
銷量,176,103
貨量,176,104
聚焦,176,159
由日,176,163
現行,176,137
率不,176,145
手續,176,108
局勢,176,149
對象,176,143
回饋,176,103
問到,176,144
參選,176,107
促銷,176,113
中鋼,176,59
點或,175,88
還不,175,165
站上,175,150
用品,175,118
氣候,175,104
本是,175,165
本及,175,160
日系,175,112
打算,175,153
房地,175,102
恐怕,175,154
年日,175,154
尋找,175,154
客的,175,141
奧斯,175,171
場上,175,161
四大,175,150
和台,175,145
及美,175,164
上月,175,154
顧客,174,103
道路,174,134
車用,174,83
買超,174,101
談到,174,152
處長,174,152
的精,174,141
歲以,174,92
智利,174,174
春節,174,107
打擊,174,147
我的,174,124
從事,174,149
季營,174,123
國軍,174,101
分之,174,144
充電,174,59
價的,174,158
以往,174,165
高價,173,149
駕駛,173,96
進出,173,130
跡象,173,149
認定,173,127
能量,173,130
老人,173,78
經歷,173,148
的狀,173,156
率為,173,140
狹幅,173,122
方便,173,147
干預,173,116
型的,173,150
制裁,173,82
元區,173,137
高中,172,94
重整,172,96
部地,172,110
試驗,172,96
群島,172,95
票價,172,93
的貨,172,139
的學,172,134
的保,172,148
比率,172,128
此事,172,152
想法,172,143
就像,172,152
對全,172,151
家都,172,158
外務,172,112
場人,172,135
團的,172,149
台塑,172,57
古屋,172,115
其餘,172,161
全的,172,154
但仍,172,163
人生,172,116
並無,172,146
不錯,172,155
一項,172,154
一開,172,153
軍艦,171,83
細節,171,148
爾摩,171,165
板廠,171,103
接任,171,125
很好,171,147
影像,171,100
境內,171,137
在經,171,161
嚴格,171,146
難民,170,49
長會,170,91
量的,170,147
走強,170,152
設定,170,130
潛力,170,149
模組,170,105
晚上,170,132
情形,170,159
已開,170,149
局部,170,78
小幅,170,146
合計,170,145
化學,170,110
利時,170,118
人類,170,112
顯然,169,151
青睞,169,154
長達,169,159
金屬,169,109
選後,169,126
能與,169,156
股份,169,106
穩健,169,143
的遊,169,138
此一,169,151
更好,169,151
接著,169,150
定期,169,143
定會,169,152
外電,169,119
外貿,169,92
外籍,169,82
因是,169,161
全數,169,138
都將,168,159
通常,168,152
走升,168,133
話題,168,139
言論,168,122
自有,168,105
級的,168,136
純益,168,76
約翰,168,165
等於,168,149
牌的,168,143
會成,168,138
年獲,168,138
年時,168,154
就職,168,95
娛樂,168,129
大國,168,140
國旅,168,119
可見,168,155
勢的,168,154
副主,168,134
入股,168,111
信任,168,109
人選,168,131
預報,167,91
還會,167,159
還在,167,153
身體,167,131
認證,167,110
與新,167,139
綠色,167,100
硬體,167,108
為一,167,157
澳門,167,86
淨利,167,116
流動,167,125
每一,167,138
武器,167,107
望在,167,148
是第,167,149
於大,167,146
文創,167,81
拍攝,167,113
所謂,167,149
廉價,167,95
多項,167,159
否則,167,158
到最,167,152
公約,167,97
價為,167,150
僅有,167,155
低價,167,132
主力,167,139
的議,166,147
現狀,166,104
特區,166,164
海和,166,107
業人,166,124
月起,166,145
暑假,166,95
時預,166,166
旅館,166,89
於是,166,156
或有,166,96
意味,166,158
將出,166,151
和美,166,150
台鐵,166,51
分有,166,165
克爾,166,61
元升,166,135
備受,166,161
主的,166,150
開羅,165,162
鐵路,165,83
總計,165,152
等多,165,158
的長,165,142
理會,165,76
澎湖,165,84
海參,165,164
會再,165,154
普通,165,109
房市,165,66
情人,165,114
庫存,165,123
依舊,165,142
下修,165,115
上下,165,152
轉換,164,114
角度,164,142
聯發,164,79
簡單,164,145
當前,164,147
為是,164,154
涉及,164,130
攝影,164,75
巴士,164,103
合資,164,122
到這,164,145
債權,164,91
促使,164,150
享有,164,142
交所,164,76
不管,164,151
迅速,163,156
賣出,163,116
財產,163,104
有超,163,155
暗示,163,148
日宣,163,158
放送,163,158
弱勢,163,136
年可,163,147
對策,163,126
天將,163,151
國信,163,58
和大,163,144
南市,163,95
作法,163,134
人認,163,146
京的,163,154
中方,163,88
都市,162,121
郵輪,162,30
跟著,162,143
質詢,162,121
表態,162,131
美聯,162,132
縣的,162,128
的熱,162,143
的建,162,132
洽談,162,119
會大,162,146
房屋,162,87
應對,162,143
想到,162,142
年首,162,146
大舉,162,144
加工,162,88
作用,162,133
位的,162,156
件事,162,139
黨主,161,117
體產,161,84
證交,161,78
為新,161,148
樂園,161,77
朝日,161,131
平衡,161,137
就在,161,148
天說,161,154
天發,161,150
場公,161,95
在立,161,141
團結,161,125
嘉義,161,77
同仁,161,77
信義,161,74
作家,161,110
五大,161,121
釋出,160,132
而在,160,148
納吉,160,49
眾多,160,151
的反,160,142
男性,160,104
玉山,160,46
民航,160,82
期望,160,143
是自,160,142
早上,160,142
新南,160,91
摩根,160,117
接觸,160,135
捐款,160,70
年金,160,92
年有,160,147
在上,160,149
口味,160,89
取代,160,137
來一,160,145
但日,160,155
下載,160,85
都沒,159,144
還說,159,152
自日,159,146
看來,159,144
的上,159,148
理念,159,132
營的,159,147
災民,159,75
檢討,159,127
會更,159,136
年下,159,146
動車,159,84
制定,159,114
共計,159,135
郭董,158,70
車的,158,114
行公,158,129
華府,158,89
航行,158,107
紓困,158,87
留下,158,144
琉球,158,108
然是,158,148
機車,158,60
樂天,158,56
架構,158,128
有大,158,151
前來,158,139
伯斯,158,155
中市,158,87
不好,158,132
黨籍,157,119
體系,157,116
阿蘇,157,64
部位,157,130
轉向,157,143
跨境,157,71
賣壓,157,122
社區,157,84
用電,157,101
生物,157,96
洲國,157,135
法的,157,126
比賽,157,78
每桶,157,100
於國,157,147
成了,157,135
很高,157,146
差異,157,135
巨蛋,157,38
將近,157,150
多個,157,147
兩家,157,127
入境,157,73
位數,157,108
下旬,157,130
路線,156,124
超級,156,109
空氣,156,91
災害,156,110
有這,156,144
會決,156,135
數十,156,147
女王,156,42
失業,156,101
國領,156,124
國不,156,140
黨內,155,103
美豬,155,54
美方,155,90
的感,155,141
的南,155,131
次會,155,124
本航,155,107
本不,155,140
月開,155,137
時機,155,140
數下,155,108
幹部,155,91
對方,155,129
對不,155,134
家中,155,141
大獎,155,85
大增,155,138
在會,155,138
創歷,155,113
初期,155,136
任後,155,122
題材,154,115
隨時,154,133
金門,154,81
譴責,154,110
認購,154,68
等待,154,143
的天,154,131
