,id,title,content,cluster
22148,1534343370132_F01,2337旺宏多多多 31塊內買多 旺宏旺旺隊準備數錢,空已經賺10塊了 <BR>明天殺低就要回補空單<BR>明天沒意外應該也是百點<BR>空單請31塊上下找點回補<BR>反手作多了 旺宏2337 31塊下 反手作多單 <BR>別像錸德旺旺隊被碩士誤導慘套阿爾卑斯山<BR>旺宏旺旺隊請谷底買進 支持外資新聞用力買多單,0
22167,1534400558870_F01,本宮決定明天加碼....,台股從11000慘摔至今，<BR>看到一些可口價位卻買不了，<BR>不是本宮不願加碼，<BR>而是荷包乾了<BR><BR>不多說，<BR>就是明天，<BR>本宮決定很狠砸台幣，<BR>全力歐硬台股，<BR>誰也別想阻止本宮！,0
22170,1534406524114_F01,連續三天的明牌全對，看不看隨你,昨日：<BR>旺宏<BR>沒賣 那等30~31攤平後的反彈點吧<BR>反彈後賣一賣 我準備繼續空了<BR>被動<BR>今天開低嚇散戶，你輸了嗎。<BR>明天應該會大漲，趕快逃吧。<BR>某KY<BR>495X 今天來到很不錯的買點<BR>準備直直衝<BR>明天空軍，自己小心嘎空<BR>－－－－－－－－－－－－－－－－－－－<BR>算了，各位被大戶玩來玩的孩子們 (不信自己看我翻文章看看)<BR><BR>明天明牌 <BR>被動繼續漲一波<BR>是否轉強看明天<BR>中X系列有一支要飛高高<BR>KY系列<BR>495X 一樣繼續飛高高<BR>想直接問答案? ，不會自己去看盤分析阿!<BR>老子明天當沖哪支 留言報明牌阿,0
22174,1534413933912_F01,既大成鋼30初最佳買點後 在一推薦2020美亞^^,哥在上上個月大成鋼那篇文 一堆胡說八道言論唱雖時<BR>回文<BR>推薦30初回檔 買點 目前已經50了<BR>有沒有跟到都你家的事^^<BR><BR>在一推薦2020美亞 明天回測 股價有綠就大膽買進！,0
22180,1534423110555_F01,基本工資拍板出爐 月薪23100、時薪150,基本工資拍板出爐 月薪23100、時薪150<BR>勞動部今日召開第33次基本工資審議委員會，打破史上最長基本工資審議會議紀錄，歷經7個多小時的馬拉松式拉拔戰，最後採多數決拍板，基本工資將調升5%，月薪從現行的2萬2000元調至2萬3100元，時薪從140元調至150元，預估208萬勞工受惠。<BR>一年一度的基本工資審議會議，由勞、資、學、政四方進行拉鋸戰，從討論、提案、勞資雙方火力角逐、一來一往、再到決議，最後才拍板定案，這項決議需送行政院核定，預定明年元旦起實施。<BR><BR><BR>我在此宣布：經過10年（2008-2018）的努力，未來，22K將成為歷史名詞！ <BR>明天超商股、餐飲股會出現利空賣壓嗎？還是符合預期利空出盡？<BR>明年便當先漲個5元壓壓驚？便當感覺快破百了？<BR>,0
22182,1534434428835_F01,本宮與阿寶相依為命，第四年...,還記得2015年，<BR>別人不要的阿寶，<BR>本宮收下了。<BR><BR>這四年來，<BR>阿寶一直都很爭氣，<BR>明天本宮將會再多領一份薪水，<BR>各位可別流口水了<BR><BR>千萬別羨慕本宮，<BR>因為本宮什麼事也沒做，<BR>只是在長春宮耐心等候，<BR>該有的獲利自然會拿到，<BR>這就叫做細水長流。<BR><BR>,0
22248,1534738505572_F01,極短線 橘子還有融卷2000張 明天強制回補 有機會反彈嗎 !,如果今天買進 ! 明天卷勢必要強制回補 ! 2000張的量 有機會漲個幾% 會不會漲挺賺個零用錢呢?,0
22440,1535372105230_F01,勇者無懼 代發 國巨看942華新科431,明天有殺下來就是要給多軍上車的<BR>國巨超底 先看942<BR>華新科先看431<BR>上波930沒跟到空到賺到一台gogoro的<BR>這次超底 跟上６６６～<BR>哥只是技術線派 有量才有行情 沒到這個價哥賠你^^,0
22472,1535474550831_F01,信貸,今天剛睡醒 精神還沒完全甦醒<BR>跟銀行對保<BR>後來發現不是固定利率 明天就要撥款了 在還沒 撥款 前還有辦法取消這筆貸款嗎因?後來發現是機動計息,0
22654,1536209579149_F01,今天 忍不住 壓了鴻海 但。。發現是錯誤的開始,昨天看到8k大啊 買進股票 想說 未來台灣股神 已經慢慢有樣子了。。。忍不住 買了鴻海 權證 結果 套上了 難道明天要忍痛殺出嗎？,0
22784,1536645423259_F01,107.09.11 揚明光怎麼了?,1:22 PM <BR>委賣跌停 89.1 1131張 <BR>指融資在殺?<BR>如果今天這一千多張沒消化完<BR>指明天再繼續殺?<BR><BR>89.1表示多少錢以上買的人已經斷OO了,0
23212,1538649519834_F01,請問外資期貨未平倉已經低於兩萬口了，,應該有兩年外資未平倉部位都沒有低於兩萬口了<BR>現在這樣是否表示是翻空的意思呢??<BR>明天會開始開始無量下跌的地獄嗎???<BR>,0
23281,1538922857971_F01,請版主直接砍文章...,結案 XD ~ 準備砍文章~<BR>準備迎接明天股市的到來...<BR>找不到方法砍...,0
23401,1539240109453_F01,股災暴跌-668，諧音暗示什麼呢?,這根本就是送分題，<BR>暗示的真明顯，<BR>不過也太可怕了<BR>連收盤數字都這麼會選...<BR>看來明天有87%機率再跌一根,0
23409,1539251747516_F01,美股要去哪裡看,晚上財經新聞可以看美股嗎?@@<BR>明天白天要上班，無法看盤，可是又很擔心手上的股票，我今晚想看看美股，可是不知道要去哪裡看，各位大大可以教一下小妹嗎？謝謝m(_ _)m<BR><BR>and…幾點到幾點是他們開盤收盤？,0
23580,1539748470587_F01,2439主升段美律進場,2439美律進場多單<BR>主升段來了<BR>今天漲停錢都可以追<BR>明天應該強勢跳空漲停<BR>今天有買都可躺平數錢!<BR><BR>偷偷低調說<BR>明年產線確定談好了,0
23638,1539887965227_F01,根據小弟的觀察<期貨篇>,台幣匯率重新挑戰31<BR>美元也站穩95<BR>加上今天美股又大跌<BR>明天可能破前低9740<BR>在此勸說一下明天期貨多單可以開盤市價平<BR>不一定要追空，但是不要操底做多,0
23639,1539889267590_F01,明天準備回萬點，目標不變,明天站回萬點，<BR>想再見到9000多點恐難如登天，<BR>接下來這波漲勢將一路向北，<BR>還好哥完全沒被上週的崩盤嚇傻，<BR>依然淡定的呆在列車上，<BR>等待著轉開向北的鳴笛萌,0
23832,1540449360476_F01,等了一週終於！鴻海減資明天恢復交易,受到美股近期大跌 <BR>明天會補跌<BR>還是開始往上衝衝衝<BR>衝啊200元,0
23835,1540452760190_F01,智原3035,早盤放了個消息害我套了兩張<BR>請問明天要如何操作<BR>個股：ASIC助攻，智原(3035)Q3獲利季增兩倍，Q4營收估季減個位數<BR>2018/10/24 08:29 財訊快報 李純君,0
24019,1540907464366_F01,台股上沖下洗完畢。。反彈波明天正式啟動,買多的。。或者被小小套牢有救了 明天保證開紅盤 收最高。。。。。不信邪 歡迎放空 會被嘎爆唷 至於反彈幾天 幾百點。。。這個我不敢講。。只知道 如果有一天 爆大量長黑下跌 就是走長空的 起始點,0
24228,1541660794479_F01,今天你們有沒有買到康友-KY(6452)跌停板價,股本才7.8億(7.8萬張) <BR>今日成交1.5萬張 (加盤後)<BR>明天會不會漲停一價鎖死?<BR>真 刺 激 !!,0
24477,1542498872879_F01,請益 選舉結果這樣算利多或空？,小弟歸隱山林 不問世事<BR>平常沒在看電視 沒在管社會新聞 也不在乎別人倒底是不是同志 更別說管同志結不結婚<BR>所以這次選舉也沒去 鴉根不知道誰出來選或誰當選了<BR>所以說<BR>這次選舉結果應該出來了吧<BR>算利多或利空<BR>明天會報復性補跌了吧 <BR>之前被政府撐著 害我撿不到便宜很不爽 <BR>總之明天補跌？<BR>,0
24512,1542639074663_F01,明天可以買哪檔,最近有不少公司的股價跌到12個月來的新低<BR>想想年底快到了<BR>是否趁現在進場賺些包紅包的錢<BR>明天如果出手<BR>該選哪檔<BR><BR>,0
24539,1542715677535_F01,選舉前股市多還空？,選舉將近目前手上資金分配大概是這樣<BR>多：空＝7：3<BR>部分資金在數位銀行美元活存領2.2%高利率<BR>選舉前我是看多啦，但是今天又殺下來感覺空方勝利<BR>現在在猶豫明天怎麼操作了<BR>大家怎麼看？,0
24544,1542725590169_F01,不二話。。台股明天開低走開 拉權值股 收紅,買了幾張權值大型股 本來以後會崩盤了 後來被我看到那個東東 不能說的秘密 呼。。。。 可以安心睡覺囉 放心啦 神秘黑手明天又會嘎嘎嗚拉拉,0
24638,1543114075703_F01,明天台股一定噴到你不要不要的,<BR>國民黨完勝，<BR>明天所有台股高達六成漲停，<BR>空軍恐被嘎爆<BR>這次沒買股票的散戶都要乾瞪眼了，<BR>做空的散戶應該會更想哭<BR>,0
24666,1543235438088_F01,大同。。。股價會過份嗎？,早知道早上就給他壓下去 怎麼辦? 很怕明天續噴出 籌碼都在外資大戶那裡。。感覺很集中 明天真的 真的 很想跳下去 擁有幾張。。。哇 可以賺個海陸大餐！ 怎麼辦？,0
24848,1543837583062_F01,裕隆集團董事長嚴凱泰今下午癌逝 享年54歲,裕隆集團集團董事長嚴凱泰今天下午5點45分於榮總罹癌過世，享年54歲。殯葬業者證實，病逝北榮。裕隆集團主管則不願接電話。<BR>今天傍晚，市場一直傳聞嚴凱泰已過世，不過公司都未回應或證實。上周才去看嚴凱泰的朋友，透露嚴凱泰罹患食道癌，但後來癌細胞未獲得控制，已擴散至腦部。<BR>嚴凱泰先前曾傳出罹患食道癌，後來展開積極治療，近兩年還數度現身公司活動，證明身體無恙<BR><BR><BR>2201裕隆與2204中華明天會不會跌停?,0
24910,1544023825901_F01,天阿～今晚美股開盤超大跌,打開APP一看，美股跌到翻掉<BR>真不敢想像明天的台股會如何<BR>真是太可怕了,0
24948,1544152453962_F01,12/6美國股市一開盤又瘋狂跌了,不敢相信明天台股睡醒會如何<BR>大家請保重了,0
25461,1545874632110_F01,股票今天要賣嗎,請問明天還會開紅嗎？<BR>還是把握今天賣掉,0
