單詞,TF,DF
就不,902,821
家屬,902,457
負擔,901,684
的心,901,783
次的,899,818
事處,899,566
長柯,898,837
權利,898,644
儘管,898,806
空服,897,242
參訪,897,565
民航,894,406
優質,894,705
了一,894,780
綠色,893,511
會副,892,752
理的,891,780
會是,891,803
電池,890,308
介紹,890,735
的金,889,717
長吳,888,803
灣東,886,471
一方,886,651
長王,885,797
取消,885,537
是我,884,675
台的,882,782
黨的,881,615
的前,879,759
由台,879,800
更加,879,797
即時,879,664
任後,879,736
都能,878,806
瞭解,877,714
也沒,877,786
試驗,875,334
前在,875,832
商店,874,508
能會,873,712
總會,872,467
千萬,870,606
具備,870,734
不用,870,742
的外,869,732
出國,869,665
年營,868,625
大陣,868,202
加碼,868,577
還可,867,769
漁民,867,322
強烈,867,685
上周,867,602
體的,866,735
據點,866,600
實質,866,699
家電,866,398
國台,866,556
以台,866,788
不論,866,793
一路,865,718
現貨,864,413
服員,864,243
氣候,863,494
最快,863,718
日的,863,719
授權,863,534
在日,863,721
元以,863,613
保持,862,736
認識,861,708
民族,861,376
上述,861,789
適用,860,590
緊急,860,640
三年,860,638
通知,859,636
競賽,859,430
是由,859,798
就要,859,767
匯市,859,683
關懷,858,576
良好,858,756
危機,858,653
節能,857,402
理人,857,610
媽媽,857,415
十年,857,648
舞台,856,559
清晨,856,643
形成,856,725
的需,855,762
年後,855,740
人生,855,603
保證,853,580
歲的,850,688
市占,850,532
貸款,849,385
致力,849,754
反映,849,730
讓他,848,711
參展,848,445
肯亞,846,284
教學,846,504
測試,845,473
也就,844,768
西南,843,360
的文,843,675
新增,843,651
面積,842,587
終場,842,535
持股,841,485
在於,841,761
密切,840,732
地點,840,683
儀式,840,635
一致,840,689
臺北,839,717
無論,839,752
校園,839,414
訴求,838,606
綠能,838,435
管道,837,685
都要,836,725
財產,836,517
計算,836,633
售價,836,508
一大,836,748
電力,835,447
會不,835,757
時期,835,700
交接,835,430
三個,835,666
辦人,833,680
才是,833,747
逐步,831,733
案的,831,692
及中,831,757
為中,830,730
政務,830,593
不好,830,682
空氣,829,450
本次,829,635
中部,829,582
部及,828,565
也都,828,790
交換,827,618
的觀,826,701
實境,826,361
國中,826,511
雙邊,825,531
能量,825,637
國小,825,440
陳建,824,441
節目,824,491
總部,823,585
本土,823,557
占比,823,532
的消,822,680
不管,822,733
議會,821,481
盤價,821,725
豐銀,820,302
培育,820,563
立的,819,728
是他,819,691
前台,819,753
的風,818,706
技產,818,484
的天,817,652
然而,817,712
年將,817,724
股份,816,481
有台,816,731
攝氏,816,773
還在,815,722
機票,815,443
並且,815,717
百萬,814,632
區有,814,491
現象,813,667
檢查,813,507
代工,813,477
興趣,812,685
的規,812,731
部表,811,583
反而,811,726
加油,811,463
兩人,811,568
高層,810,626
雜誌,810,479
計師,810,447
移動,810,595
的角,810,712
北地,809,597
資深,808,709
科大,808,304
會將,808,720
昨日,808,615
患者,808,315
年初,808,696
全民,807,581
家都,806,733
家長,805,422
但不,805,756
一時,805,653
接下,804,713
估計,804,659
他在,804,721
都沒,803,723
美方,803,383
期盼,803,705
日舉,803,772
效益,803,663
承認,803,591
座談,803,559
先進,802,636
的法,801,635
要在,800,747
國在,800,645
保署,800,382
一波,800,688
零售,799,467
飛機,798,437
關的,798,720
精品,798,323
的精,798,692
日開,797,693
基會,797,284
做為,797,698
黨籍,795,576
對象,795,683
告訴,795,665
當中,794,708
現行,794,633
法官,794,289
傷害,794,564
追求,793,640
年開,793,725
人選,793,494
建置,792,566
公民,792,517
有可,791,726
戰略,791,550
公務,791,500
說法,790,638
的支,790,692
酒店,789,399
標的,789,594
時起,789,732
體系,788,593
的年,788,661
假日,788,465
駕駛,787,410
界的,787,702
方政,787,549
健保,787,319
及其,786,678
新產,785,597
定會,785,695
並在,785,755
跨境,784,310
兩大,784,689
萬美,783,444
疾病,783,406
反彈,783,561
不當,783,429
題的,782,690
長蔡,782,694
的日,782,678
晶圓,782,279
國務,781,528
道路,780,515
但因,780,732
特殊,779,639
也讓,779,735
黃國,778,288
職業,778,438
中有,778,707
等地,777,713
光電,776,406
走向,775,655
的態,775,663
接觸,775,649
獎金,774,420
灣海,774,473
海軍,774,297
幸福,774,407
宏碁,774,220
紛紛,773,713
國駐,773,679
合法,773,526
婦女,772,346
件事,772,627
浪轉,771,120
法案,771,435
博士,771,494
上網,771,501
死亡,770,510
光客,770,446
以前,769,679
領先,768,634
身為,768,690
綜合,768,605
材料,768,416
施政,768,505
培養,768,629
天說,767,748
依照,766,680
上升,766,572
龍頭,765,621
長照,765,233
與美,765,618
日下,765,661
將以,765,714
黨總,764,593
類似,764,688
震盪,764,546
檢測,764,344
鋒面,763,358
簡單,763,681
的自,763,652
接任,763,520
情勢,763,611
形象,763,567
認購,762,283
的權,762,624
五大,762,555
每月,761,534
新任,761,584
升值,761,385
使得,761,671
中共,761,431
較大,760,676
災害,760,432
從事,760,630
小浪,760,95
要讓,759,668
普遍,759,673
大數,759,445
依法,759,539
父親,758,416
的空,757,642
很好,757,662
否則,757,685
領袖,756,481
而不,756,675
也表,756,729
語言,755,502
期望,755,660
在高,755,649
進駐,754,549
其次,754,691
先生,754,415
假期,754,512
一種,754,635
滿足,753,659
智庫,753,503
別為,753,650
的全,752,696
方的,752,656
超商,751,317
論是,751,699
效應,751,604
所在,751,707
志工,751,361
與其,750,689
期以,750,508
充分,750,664
船隻,749,260
代的,749,646
不如,749,648
的社,748,582
旺季,748,550
已成,748,702
華人,747,492
提前,747,565
實力,747,631
客來,747,440
與日,746,599
社群,746,502
業人,746,571
在的,746,666
內閣,746,413
任總,746,580
機的,745,631
憲法,745,399
規畫,744,575
天公,744,683
友善,744,508
高峰,743,603
親民,743,452
興建,743,532
的決,743,647
彼此,743,626
壽險,743,286
為止,742,694
價差,742,342
一段,742,654
一旦,742,647
的價,741,623
會會,741,608
域的,741,623
人不,741,669
一的,741,685
貿協,740,329
習慣,740,591
不夠,740,610
義大,739,455
登記,739,432
實體,738,507
他指,738,700
的服,737,605
現狀,737,415
但在,737,704
但也,737,693
讓民,736,629
為一,736,675
隨時,735,637
部今,735,667
的理,735,647
的就,735,662
已在,735,685
母親,734,409
延續,734,661
公斤,734,349
的選,733,625
律師,732,454
員的,732,632
到底,732,631
身體,731,565
路線,731,461
慶祝,731,549
一同,731,650
軍事,730,400
純益,729,334
決策,729,535
走勢,728,529
檢驗,728,438
新機,728,435
居民,728,478
離開,727,621
盈餘,727,405
團結,727,470
利的,727,665
以後,727,648
硬體,726,506
的企,726,603
攻擊,726,379
基於,726,629
充滿,726,630
較高,725,651
法的,725,588
台塑,725,252
談到,724,611
現代,724,563
停止,724,540
電動,723,267
留意,723,562
市今,723,708
專屬,723,538
李世,722,222
指定,722,534
底前,722,577
他國,722,606
類股,721,430
隨後,721,665
疑慮,721,599
外的,721,667
前進,721,620
的特,720,650
台獨,720,373
方便,719,627
導入,719,517
華碩,718,244
對不,718,623
到了,718,636
分之,718,559
路上,717,614
為新,716,654
級以,715,171
的話,715,623
的表,715,632
的現,715,648
熱門,715,573
審議,715,436
計劃,714,556
照片,714,471
等國,713,641
小孩,713,452
年上,712,563
做的,712,629
研討,711,508
想要,711,606
家公,711,481
十分,711,651
動作,711,606
農民,710,318
燈會,710,174
市議,710,487
全體,710,557
選出,709,583
障礙,708,422
的可,708,639
東海,708,310
有這,708,618
土壤,708,212
國發,708,460
享有,708,576
虧損,707,397
歐美,707,559
時尚,707,375
實現,707,585
不容,707,651
釋出,706,579
產值,706,424
會發,706,644
日晚,706,612
同業,706,575
再加,706,639
兩國,706,459
會對,705,650
文學,705,305
想法,705,590
南港,705,377
全家,705,318
警察,704,410
要做,704,603
的信,704,575
出一,704,633
農產,703,339
掛牌,703,466
外籍,703,347
角度,702,603
組件,702,451
多少,702,560
印象,702,605
出版,702,338
策會,701,403
文的,701,549
黃金,700,394
享受,700,605
車輛,699,393
的研,699,553
比率,699,463
視為,698,641
治理,698,361
放棄,698,543
再生,698,349
院的,697,561
的安,697,609
國慶,697,276
來源,696,585
高等,695,461
澳洲,695,468
支出,695,491
大利,695,498
一切,695,602
的營,694,591
為這,694,651
日將,694,632
能讓,693,642
續推,693,589
波動,693,523
國道,693,295
開會,692,548
超越,692,583
在北,692,608
高齡,691,377
第四,691,561
的能,691,589
捐贈,691,347
是對,690,615
成熟,690,578
財報,689,451
認定,689,487
的好,689,641
海上,689,538
的結,688,621
將可,688,604
首長,687,463
委託,687,509
在南,686,508
部的,685,607
精采,685,676
會大,685,587
既有,685,573
專訪,685,488
週年,684,423
資的,684,595
比賽,684,401
那麼,683,602
約有,683,616
房地,683,373
到大,683,584
的建,682,561
的保,682,494
獨家,682,520
攝影,682,323
出新,682,619
以往,682,628
難以,681,602
偏南,681,195
藉此,680,640
拍攝,680,403
影音,680,317
證實,679,563
評論,679,486
的業,679,591
液化,679,144
法令,679,492
況下,679,623
是美,679,514
來不,679,632
體產,678,397
首先,678,655
道歉,678,341
會談,678,452
是政,678,583
在內,678,626
會再,677,618
是新,677,613
文件,677,421
市民,677,474
元今,677,446
不願,677,602
通報,676,442
能的,676,597
客家,676,236
力將,676,236
不錯,676,597
的海,675,529
用於,675,560
台辦,675,422
冠軍,675,430
主的,675,574
中文,675,371
說是,674,633
藥物,674,314
經典,674,478
本人,674,453
學系,674,424
陪同,673,582
知識,673,509
父母,673,391
會面,673,503
院士,672,187
門檻,672,479
很難,672,615
定期,672,533
天宣,672,632
但台,672,637
用者,671,427
差異,671,553
主因,671,613
資格,670,507
熱情,670,561
前一,670,587
優秀,670,545
虎航,669,141
的開,669,599
粉絲,668,426
將成,668,601
以為,668,599
署長,667,507
彈性,667,526
年齡,667,460
金改,666,248
特定,666,525
廣場,666,431
幾個,666,595
低於,666,541
預定,665,561
遇到,663,591
近來,663,607
公投,663,331
農曆,662,506
定位,662,530
也因,662,617
的同,661,603
府應,661,534
年新,661,578
幣匯,660,362
判決,660,338
人物,660,510
龐大,659,594
禁止,659,414
的對,659,581
務業,659,382
動力,659,519
鋼鐵,658,294
更新,658,422
多家,658,598
出任,658,455
險業,657,295
舒適,657,338
遊行,656,342
質的,656,589
要再,656,592
氣氛,656,580
打擊,656,440
到一,656,604
降息,655,299
重的,655,610
製程,655,384
與民,655,567
晶片,655,329
將由,655,564
優於,655,522
年減,654,387
年代,654,515
之下,654,608
想到,653,563
個百,653,402
發起,652,526
曾經,652,566
更大,652,591
分配,652,436
來最,652,540
並將,652,632
一場,652,570
重建,651,430
考試,651,278
潛力,651,562
進而,650,605
聲音,650,498
現任,650,535
月起,650,536
並提,650,618
選後,649,506
的熱,649,566
表會,648,480
是民,648,576
客運,648,231
地產,648,389
友達,648,325
價為,648,618
都更,647,191
小型,647,458
移民,646,319
的動,646,561
查詢,646,445
會提,646,597
捐款,646,282
我的,646,482
外銷,646,384
個案,646,444
理由,645,518
照護,645,339
權的,645,543
是個,645,571
學的,645,516
高於,644,538
開賣,644,381
缺乏,644,570
本市,644,416
對方,644,496
其餘,644,589
罷工,643,196
移轉,643,350
有兩,643,610
天然,643,368
化學,643,370
全的,643,545
但這,643,613
人潮,643,462
低溫,642,368
電競,641,153
月營,641,369
所需,641,563
券商,641,238
新金,640,153
愛的,640,517
善意,640,383
個中,640,395
業生,639,435
東部,639,461
提名,639,270
屆時,639,594
小學,639,394
參選,639,373
前提,639,555
進度,638,512
股漲,638,188
租金,638,244
焦點,638,577
不佳,638,554
違法,637,413
的狀,637,570
動化,637,345
轉為,636,506
買超,636,296
簽約,636,398
對的,636,543
合計,636,536
台美,636,306
不需,636,542
的說,635,553
對岸,635,390
兩天,635,565
架構,634,494
人類,634,421
部雨,633,97
深入,633,570
宣傳,633,470
相同,632,568
的家,632,526
等多,631,599
的過,631,557
的歷,631,524
五年,631,492
年國,630,489
的總,629,538
機車,629,270
景點,629,423
各大,629,545
加工,629,335
相互,628,523
的手,628,549
有相,628,593
平會,628,243
大台,628,494
多國,628,520
困境,628,517
初步,628,531
立院,627,454
特報,627,346
國產,627,318
做到,626,516
豪宅,625,176
旅館,625,312
人工,625,370
大地,624,469
許可,623,426
才有,623,541
所謂,623,554
於國,622,581
拜會,622,437
尋求,622,555
透明,621,485
白天,620,440
好好,620,520
多位,620,551
程車,619,194
持台,619,444
將來,619,554
體育,618,323
一條,618,498
能性,617,519
是這,617,564
文表,617,521
四大,617,511
取代,617,504
參賽,617,346
院會,616,427
會也,616,574
型的,616,558
國與,616,504
回收,616,298
一半,616,528
重申,615,527
溫度,615,409
於中,614,564
感覺,614,526
帳戶,614,320
型態,614,510
史上,614,529
到場,614,546
長黃,613,567
還會,613,572
新一,613,499
多項,613,554
的水,612,487
當初,612,544
理財,612,269
回答,612,507
單一,612,525
來新,612,536
不大,611,552
車的,610,430
數字,610,458
人對,610,543
中鋼,610,204
中最,610,585
上路,610,483
都很,609,554
買賣,609,365
縣長,609,418
的相,609,568
會讓,609,558
會成,609,535
易量,609,311
恐怕,609,517
和國,609,506
名台,609,401
一事,609,544
這兩,608,556
的實,608,548
工商,608,325
詳見,607,607
的感,607,518
海巡,607,217
核准,607,407
居住,607,426
就像,607,548
還不,606,567
輕鬆,606,510
行社,606,338
的部,606,550
會計,606,345
式的,606,538
將與,606,548
上有,606,562
能是,605,547
從台,605,546
自我,604,475
老人,604,322
應變,604,387
年會,604,442
境外,604,314
不分,604,457
計程,603,178
紡織,603,293
意識,603,487
大漲,603,402
限量,602,412
民生,602,484
便宜,602,483
仍在,602,555
處分,601,364
眾多,601,568
檢察,601,286
本周,601,438
於是,601,544
推薦,601,405
在此,601,568
飛彈,600,196
為大,600,562
決心,600,483
到國,600,544
面向,599,515
金的,599,467
量的,599,540
產的,599,510
伯特,599,318
不合,599,406
電機,598,364
讓大,598,537
的設,598,498
樂陞,598,128
文今,598,539
我方,598,317
巴士,598,336
的環,597,540
發票,597,133
建構,597,498
不必,597,529
院黨,596,405
簽訂,596,436
的力,596,478
獎項,596,403
已達,596,546
各方,596,504
事故,596,311
中一,596,550
黨政,595,454
班機,595,339
國聯,595,505
該公,594,429
績效,594,404
的領,594,519
列為,594,520
下去,594,516
關切,593,495
經歷,593,502
等於,593,525
大同,593,243
卸任,593,398
加權,593,499
股利,592,296
指示,592,463
能否,591,518
在東,591,474
飛行,590,319
與新,590,513
與人,590,521
聯發,590,273
最終,590,484
太多,590,518
單價,590,340
全數,590,495
僅有,590,537
過後,589,527
申報,589,254
布的,589,535
安心,589,449
供電,589,263
食安,588,325
風格,588,439
釐清,588,460
萬戶,588,280
終於,588,503
喜愛,588,521
貨量,587,281
諮詢,587,447
蔡明,587,206
會更,587,538
電廠,586,282
職務,586,438
早上,586,511
延伸,586,509
工的,586,473
對大,586,471
在兩,586,512
的老,585,493
文章,585,301
接著,585,539
飛航,584,309
理解,584,451
大立,584,289
鎖定,583,516
選手,583,236
舉例,583,553
的數,583,498
自主,582,459
給付,582,258
病毒,582,186
威脅,582,459
召集,582,461
任內,582,444
控股,581,249
採訪,581,454
得獎,581,356
起飛,580,312
年多,580,501
局說,580,462
補充,579,510
檢視,579,489
學會,579,400
分有,579,576
主導,579,474
直到,578,525
監察,578,295
有大,578,538
在不,578,542
仍是,578,535
贊助,577,324
家中,577,499
周年,577,369
做法,577,508
公噸,576,238
正確,575,484
在第,575,524
十大,575,361
陳菊,574,231
自台,574,492
有任,574,502
提及,574,495
與現,573,448
新品,573,389
保守,573,450
面及,572,222
閱讀,572,282
進軍,572,450
工時,572,255
天發,572,533
及大,572,534
位的,572,541
都市,571,354
激烈,571,510
有超,571,537
影像,571,342
記憶,570,386
融資,570,331
物流,570,250
月中,570,479
日報,570,411
指揮,570,362
女兒,570,322
去的,570,520
助台,570,470
年有,569,524
助於,569,526
上線,569,404
一下,569,469
相比,568,488
拿下,568,439
回升,568,448
合約,568,382
訂定,567,494
少數,567,491
娛樂,567,390
休閒,567,392
衝突,566,402
背景,566,482
祭出,566,461
會出,566,526
店面,566,204
眾的,565,521
偏鄉,565,266
保費,565,252
保單,565,192
站在,564,500
食材,563,338
級的,563,502
文說,563,415
她的,563,444
能不,562,516
統就,562,372
的長,562,475
到現,562,514
的認,561,458
的共,561,475
整理,561,452
的競,560,494
收益,560,353
作者,560,390
遺憾,559,451
涵蓋,559,523
大專,559,334
商的,559,489
同學,559,343
儘速,559,471
也很,559,528
販售,558,412
總計,558,502
經常,558,477
望在,558,515
新低,558,393
平衡,558,459
受邀,558,466
時說,557,527
大關,557,445
洗錢,556,182
東西,556,459
多個,556,515
中秋,556,259
迄今,555,494
辛苦,555,481
眾對,555,463
留下,555,481
每日,555,428
拒絕,555,446
市公,555,401
子的,555,468
入台,555,485
作法,555,468
貶值,554,345
詢時,554,458
考生,554,171
樂團,554,248
想像,554,485
對這,554,516
區間,554,464
穩健,553,460
當局,553,384
本身,553,508
收費,553,276
嫌犯,553,239
錯誤,552,427
返台,552,427
蔬菜,552,200
義的,552,442
群創,552,271
是非,552,500
休息,552,373
面上,551,499
油價,551,333
得不,551,494
地下,551,345
充電,551,185
僑胞,551,234
股今,550,459
的平,550,497
永豐,550,245
工資,550,229
基因,550,176
力道,550,469
到中,550,503
設定,549,433
的房,549,368
本月,549,474
救災,549,306
故宮,549,148
成就,549,450
來也,549,530
但仍,549,526
觀眾,548,326
臺南,548,507
的比,548,458
日公,548,500
料理,548,317
人氣,548,448
的議,547,492
挹注,547,491
很高,547,502
任的,547,487
進場,546,437
談話,546,433
調漲,546,263
案例,546,461
本來,546,493
公安,546,264
自身,545,490
暫停,545,360
往來,545,450
危險,545,411
北上,545,301
動台,545,494
能發,544,432
旗艦,544,344
放在,544,466
轉換,543,375
期許,543,468
務人,543,390
出爐,543,495
來就,543,502
象徵,542,469
海基,542,226
是第,542,507
學研,542,403
不利,542,468
關於,541,492
讓國,541,467
訴訟,541,334
整的,541,500
戶的,541,447
年首,541,490
天起,541,461
共和,541,345
一開,541,487
組合,540,413
產學,540,316
學金,540,241
上下,540,493
黃重,539,233
食物,539,293
午轉,539,134
